SOURCE_ID	SOURCE_NAME	TARGET_ID	TARGET_NAME	AffixFams
List-2023-1308-890	WIDE	List-2023-1308-980	MORNING	4
List-2023-1308-892	NARROW	List-2023-1308-781	PATH	7
List-2023-1308-894	THIN (OF SHAPE OF OBJECT)	List-2023-1308-781	PATH	4
List-2023-1308-894	THIN (OF SHAPE OF OBJECT)	List-2023-1308-892	NARROW	4
List-2023-1308-895	DEEP	List-2023-1308-896	SHALLOW	14
List-2023-1308-897	FLAT	List-2023-1308-1037	ROUGH	4
List-2023-1308-897	FLAT	List-2023-1308-12	PLAIN	11
List-2023-1308-897	FLAT	List-2023-1308-390	BOARD	5
List-2023-1308-898	STRAIGHT	List-2023-1308-1081	FAITHFUL	5
List-2023-1308-898	STRAIGHT	List-2023-1308-1087	WRONG	8
List-2023-1308-898	STRAIGHT	List-2023-1308-12	PLAIN	4
List-2023-1308-898	STRAIGHT	List-2023-1308-855	STAND	4
List-2023-1308-898	STRAIGHT	List-2023-1308-875	RIGHT	5
List-2023-1308-898	STRAIGHT	List-2023-1308-901	CORRECT (RIGHT)	4
List-2023-1308-898	STRAIGHT	List-2023-1308-981	MIDDAY	4
List-2023-1308-899	SMOOTH	List-2023-1308-1037	ROUGH	6
List-2023-1308-899	SMOOTH	List-2023-1308-12	PLAIN	5
List-2023-1308-900	TRUE	List-2023-1308-1080	BELIEVE	4
List-2023-1308-900	TRUE	List-2023-1308-1087	WRONG	5
List-2023-1308-900	TRUE	List-2023-1308-1119	CERTAIN	13
List-2023-1308-901	CORRECT (RIGHT)	List-2023-1308-1051	GOOD LUCK	4
List-2023-1308-901	CORRECT (RIGHT)	List-2023-1308-1087	WRONG	16
List-2023-1308-901	CORRECT (RIGHT)	List-2023-1308-1093	BEAUTIFUL	4
List-2023-1308-901	CORRECT (RIGHT)	List-2023-1308-1102	ADMIT	4
List-2023-1308-901	CORRECT (RIGHT)	List-2023-1308-1135	NO	4
List-2023-1308-901	CORRECT (RIGHT)	List-2023-1308-1264	ACQUIT	4
List-2023-1308-901	CORRECT (RIGHT)	List-2023-1308-381	HEALTHY	4
List-2023-1308-901	CORRECT (RIGHT)	List-2023-1308-900	TRUE	5
List-2023-1308-902	CROOKED	List-2023-1308-654	BEND	8
List-2023-1308-903	HOOK	List-2023-1308-1245	FISHHOOK	7
List-2023-1308-903	HOOK	List-2023-1308-1246	FISHING LINE	6
List-2023-1308-904	CORNER	List-2023-1308-907	SQUARE	10
List-2023-1308-908	ROUND	List-2023-1308-909	CIRCLE	9
List-2023-1308-908	ROUND	List-2023-1308-910	BALL	11
List-2023-1308-909	CIRCLE	List-2023-1308-908	ROUND	4
List-2023-1308-909	CIRCLE	List-2023-1308-910	BALL	6
List-2023-1308-910	BALL	List-2023-1308-908	ROUND	7
List-2023-1308-911	LINE	List-2023-1308-1246	FISHING LINE	6
List-2023-1308-911	LINE	List-2023-1308-260	BLOOD VESSEL	4
List-2023-1308-912	SIMILAR	List-2023-1308-1104	IMITATE	5
List-2023-1308-912	SIMILAR	List-2023-1308-1136	HOW	6
List-2023-1308-912	SIMILAR	List-2023-1308-372	SEEM	6
List-2023-1308-913	CHANGE	List-2023-1308-832	TRADE OR BARTER	5
List-2023-1308-914	NOTHING OR ZERO	List-2023-1308-1169	FORBID	4
List-2023-1308-914	NOTHING OR ZERO	List-2023-1308-1265	INNOCENT	4
List-2023-1308-914	NOTHING OR ZERO	List-2023-1308-380	WEAK	4
List-2023-1308-914	NOTHING OR ZERO	List-2023-1308-409	NAKED	4
List-2023-1308-914	NOTHING OR ZERO	List-2023-1308-940	EMPTY	4
List-2023-1308-914	NOTHING OR ZERO	List-2023-1308-975	NEVER	6
List-2023-1308-915	ONE	List-2023-1308-349	BITE	4
List-2023-1308-915	ONE	List-2023-1308-655	FOLD	4
List-2023-1308-915	ONE	List-2023-1308-694	CARPENTER	4
List-2023-1308-915	ONE	List-2023-1308-858	GATHER	4
List-2023-1308-915	ONE	List-2023-1308-859	PILE UP	5
List-2023-1308-915	ONE	List-2023-1308-861	JOIN	6
List-2023-1308-915	ONE	List-2023-1308-912	SIMILAR	4
List-2023-1308-915	ONE	List-2023-1308-914	NOTHING OR ZERO	4
List-2023-1308-915	ONE	List-2023-1308-917	THREE	7
List-2023-1308-915	ONE	List-2023-1308-919	FIVE	8
List-2023-1308-915	ONE	List-2023-1308-920	SIX	10
List-2023-1308-915	ONE	List-2023-1308-924	TEN	4
List-2023-1308-915	ONE	List-2023-1308-925	ELEVEN	25
List-2023-1308-915	ONE	List-2023-1308-928	TWENTY	6
List-2023-1308-915	ONE	List-2023-1308-929	HUNDRED	11
List-2023-1308-915	ONE	List-2023-1308-930	THOUSAND	7
List-2023-1308-915	ONE	List-2023-1308-932	ALL	6
List-2023-1308-915	ONE	List-2023-1308-936	FEW	6
List-2023-1308-915	ONE	List-2023-1308-938	SOME	12
List-2023-1308-915	ONE	List-2023-1308-943	ONLY	13
List-2023-1308-915	ONE	List-2023-1308-944	FIRST	9
List-2023-1308-915	ONE	List-2023-1308-947	PAIR	4
List-2023-1308-915	ONE	List-2023-1308-949	THIRD	4
List-2023-1308-915	ONE	List-2023-1308-972	SOMETIMES	4
List-2023-1308-915	ONE	List-2023-1308-976	AGAIN	4
List-2023-1308-915	ONE	List-2023-1308-992	WEEK	4
List-2023-1308-916	TWO	List-2023-1308-1123	DOUBT	6
List-2023-1308-916	TWO	List-2023-1308-115	TWINS	16
List-2023-1308-916	TWO	List-2023-1308-917	THREE	4
List-2023-1308-916	TWO	List-2023-1308-918	FOUR	7
List-2023-1308-916	TWO	List-2023-1308-921	SEVEN	14
List-2023-1308-916	TWO	List-2023-1308-923	NINE	4
List-2023-1308-916	TWO	List-2023-1308-926	TWELVE	27
List-2023-1308-916	TWO	List-2023-1308-928	TWENTY	15
List-2023-1308-916	TWO	List-2023-1308-946	SECOND	15
List-2023-1308-916	TWO	List-2023-1308-947	PAIR	11
List-2023-1308-916	TWO	List-2023-1308-948	TWICE	26
List-2023-1308-916	TWO	List-2023-1308-995	TUESDAY	6
List-2023-1308-917	THREE	List-2023-1308-922	EIGHT	13
List-2023-1308-917	THREE	List-2023-1308-949	THIRD	20
List-2023-1308-917	THREE	List-2023-1308-950	THREE TIMES	29
List-2023-1308-917	THREE	List-2023-1308-996	WEDNESDAY	4
List-2023-1308-918	FOUR	List-2023-1308-907	SQUARE	9
List-2023-1308-918	FOUR	List-2023-1308-923	NINE	13
List-2023-1308-918	FOUR	List-2023-1308-995	TUESDAY	4
List-2023-1308-918	FOUR	List-2023-1308-996	WEDNESDAY	5
List-2023-1308-918	FOUR	List-2023-1308-997	THURSDAY	6
List-2023-1308-919	FIVE	List-2023-1308-311	THUMB	4
List-2023-1308-919	FIVE	List-2023-1308-927	FIFTEEN	22
List-2023-1308-919	FIVE	List-2023-1308-929	HUNDRED	7
List-2023-1308-919	FIVE	List-2023-1308-997	THURSDAY	4
List-2023-1308-919	FIVE	List-2023-1308-998	FRIDAY	5
List-2023-1308-921	SEVEN	List-2023-1308-992	WEEK	4
List-2023-1308-924	TEN	List-2023-1308-923	NINE	6
List-2023-1308-924	TEN	List-2023-1308-925	ELEVEN	30
List-2023-1308-924	TEN	List-2023-1308-926	TWELVE	27
List-2023-1308-924	TEN	List-2023-1308-927	FIFTEEN	23
List-2023-1308-924	TEN	List-2023-1308-928	TWENTY	22
List-2023-1308-924	TEN	List-2023-1308-929	HUNDRED	7
List-2023-1308-924	TEN	List-2023-1308-930	THOUSAND	4
List-2023-1308-929	HUNDRED	List-2023-1308-227	CENTIPEDE	4
List-2023-1308-931	COUNT	List-2023-1308-655	FOLD	4
List-2023-1308-931	COUNT	List-2023-1308-827	BILL	6
List-2023-1308-932	ALL	List-2023-1308-924	TEN	5
List-2023-1308-932	ALL	List-2023-1308-928	TWENTY	4
List-2023-1308-932	ALL	List-2023-1308-970	ALWAYS	8
List-2023-1308-933	MANY	List-2023-1308-1137	HOW MANY PIECES	6
List-2023-1308-933	MANY	List-2023-1308-1138	HOW MUCH	5
List-2023-1308-933	MANY	List-2023-1308-1186	TOWN	4
List-2023-1308-933	MANY	List-2023-1308-227	CENTIPEDE	7
List-2023-1308-933	MANY	List-2023-1308-804	THING	4
List-2023-1308-933	MANY	List-2023-1308-821	GREEDY	5
List-2023-1308-933	MANY	List-2023-1308-837	EXPENSIVE	9
List-2023-1308-933	MANY	List-2023-1308-893	THICK	4
List-2023-1308-933	MANY	List-2023-1308-934	CROWD	15
List-2023-1308-933	MANY	List-2023-1308-935	MORE	10
List-2023-1308-933	MANY	List-2023-1308-936	FEW	11
List-2023-1308-933	MANY	List-2023-1308-937	ENOUGH	4
List-2023-1308-933	MANY	List-2023-1308-938	SOME	4
List-2023-1308-933	MANY	List-2023-1308-971	OFTEN	13
List-2023-1308-933	MANY	List-2023-1308-974	FOR A LONG TIME	7
List-2023-1308-934	CROWD	List-2023-1308-971	OFTEN	5
List-2023-1308-936	FEW	List-2023-1308-1137	HOW MANY PIECES	4
List-2023-1308-936	FEW	List-2023-1308-1138	HOW MUCH	4
List-2023-1308-936	FEW	List-2023-1308-886	SMALL	5
List-2023-1308-936	FEW	List-2023-1308-90	BOY	5
List-2023-1308-936	FEW	List-2023-1308-93	GIRL	4
List-2023-1308-936	FEW	List-2023-1308-938	SOME	8
List-2023-1308-936	FEW	List-2023-1308-96	CHILD (YOUNG HUMAN)	4
List-2023-1308-936	FEW	List-2023-1308-97	BABY	7
List-2023-1308-937	ENOUGH	List-2023-1308-974	FOR A LONG TIME	4
List-2023-1308-938	SOME	List-2023-1308-972	SOMETIMES	9
List-2023-1308-939	FULL	List-2023-1308-32	HIGH TIDE	4
List-2023-1308-940	EMPTY	List-2023-1308-409	NAKED	5
List-2023-1308-941	PART	List-2023-1308-673	SPLIT	4
List-2023-1308-941	PART	List-2023-1308-839	SHARE	5
List-2023-1308-941	PART	List-2023-1308-840	DIVIDE	5
List-2023-1308-941	PART	List-2023-1308-857	REMAINS	4
List-2023-1308-941	PART	List-2023-1308-874	CENTER OR MIDDLE	4
List-2023-1308-942	HALF	List-2023-1308-309	PALM OF HAND	4
List-2023-1308-942	HALF	List-2023-1308-874	CENTER OR MIDDLE	8
List-2023-1308-942	HALF	List-2023-1308-976	AGAIN	4
List-2023-1308-942	HALF	List-2023-1308-981	MIDDAY	7
List-2023-1308-943	ONLY	List-2023-1308-1082	LIE (MISLEAD)	4
List-2023-1308-943	ONLY	List-2023-1308-551	ROOM	4
List-2023-1308-943	ONLY	List-2023-1308-655	FOLD	4
List-2023-1308-943	ONLY	List-2023-1308-861	JOIN	6
List-2023-1308-943	ONLY	List-2023-1308-925	ELEVEN	5
List-2023-1308-944	FIRST	List-2023-1308-847	BEFORE	4
List-2023-1308-946	SECOND	List-2023-1308-948	TWICE	4
List-2023-1308-947	PAIR	List-2023-1308-115	TWINS	8
List-2023-1308-947	PAIR	List-2023-1308-1220	ARMY	5
List-2023-1308-947	PAIR	List-2023-1308-916	TWO	4
List-2023-1308-947	PAIR	List-2023-1308-921	SEVEN	4
List-2023-1308-947	PAIR	List-2023-1308-926	TWELVE	11
List-2023-1308-947	PAIR	List-2023-1308-928	TWENTY	4
List-2023-1308-947	PAIR	List-2023-1308-946	SECOND	5
List-2023-1308-947	PAIR	List-2023-1308-948	TWICE	12
List-2023-1308-949	THIRD	List-2023-1308-996	WEDNESDAY	4
List-2023-1308-951	TIME	List-2023-1308-1000	WINTER	9
List-2023-1308-951	TIME	List-2023-1308-1001	SPRINGTIME	4
List-2023-1308-951	TIME	List-2023-1308-1002	SUMMER	8
List-2023-1308-951	TIME	List-2023-1308-1003	AUTUMN	5
List-2023-1308-951	TIME	List-2023-1308-1004	SEASON	7
List-2023-1308-951	TIME	List-2023-1308-1140	WHEN	6
List-2023-1308-951	TIME	List-2023-1308-612	HARVEST	4
List-2023-1308-951	TIME	List-2023-1308-63	WEATHER	4
List-2023-1308-951	TIME	List-2023-1308-843	LATE	5
List-2023-1308-951	TIME	List-2023-1308-952	AGE	4
List-2023-1308-951	TIME	List-2023-1308-956	EARLY	4
List-2023-1308-951	TIME	List-2023-1308-970	ALWAYS	6
List-2023-1308-951	TIME	List-2023-1308-971	OFTEN	4
List-2023-1308-951	TIME	List-2023-1308-972	SOMETIMES	9
List-2023-1308-951	TIME	List-2023-1308-974	FOR A LONG TIME	9
List-2023-1308-951	TIME	List-2023-1308-975	NEVER	4
List-2023-1308-951	TIME	List-2023-1308-979	DAWN	5
List-2023-1308-951	TIME	List-2023-1308-981	MIDDAY	6
List-2023-1308-951	TIME	List-2023-1308-982	AFTERNOON	4
List-2023-1308-951	TIME	List-2023-1308-983	EVENING	5
List-2023-1308-951	TIME	List-2023-1308-984	TODAY	4
List-2023-1308-951	TIME	List-2023-1308-993	SUNDAY	4
List-2023-1308-952	AGE	List-2023-1308-1004	SEASON	5
List-2023-1308-952	AGE	List-2023-1308-970	ALWAYS	4
List-2023-1308-952	AGE	List-2023-1308-972	SOMETIMES	4
List-2023-1308-953	NEW	List-2023-1308-954	YOUNG	4
List-2023-1308-953	NEW	List-2023-1308-976	AGAIN	6
List-2023-1308-954	YOUNG	List-2023-1308-111	YOUNGER BROTHER	5
List-2023-1308-954	YOUNG	List-2023-1308-114	YOUNGER SISTER	5
List-2023-1308-954	YOUNG	List-2023-1308-130	COUSIN	4
List-2023-1308-954	YOUNG	List-2023-1308-169	CALF	4
List-2023-1308-954	YOUNG	List-2023-1308-183	FOAL	6
List-2023-1308-954	YOUNG	List-2023-1308-90	BOY	8
List-2023-1308-954	YOUNG	List-2023-1308-92	YOUNG MAN	14
List-2023-1308-954	YOUNG	List-2023-1308-93	GIRL	9
List-2023-1308-954	YOUNG	List-2023-1308-95	YOUNG WOMAN	12
List-2023-1308-954	YOUNG	List-2023-1308-96	CHILD (YOUNG HUMAN)	8
List-2023-1308-954	YOUNG	List-2023-1308-97	BABY	10
List-2023-1308-955	OLD	List-2023-1308-116	GRANDFATHER	7
List-2023-1308-955	OLD	List-2023-1308-117	OLD MAN	21
List-2023-1308-955	OLD	List-2023-1308-118	GRANDMOTHER	9
List-2023-1308-955	OLD	List-2023-1308-119	OLD WOMAN	20
List-2023-1308-955	OLD	List-2023-1308-131	ANCESTORS	7
List-2023-1308-955	OLD	List-2023-1308-311	THUMB	4
List-2023-1308-956	EARLY	List-2023-1308-1197	MASTER	4
List-2023-1308-956	EARLY	List-2023-1308-1209	GOD	4
List-2023-1308-956	EARLY	List-2023-1308-444	BREAKFAST	8
List-2023-1308-956	EARLY	List-2023-1308-944	FIRST	5
List-2023-1308-956	EARLY	List-2023-1308-973	SOON	5
List-2023-1308-956	EARLY	List-2023-1308-979	DAWN	5
List-2023-1308-956	EARLY	List-2023-1308-980	MORNING	8
List-2023-1308-957	NOW	List-2023-1308-958	IMMEDIATELY	14
List-2023-1308-957	NOW	List-2023-1308-973	SOON	4
List-2023-1308-957	NOW	List-2023-1308-984	TODAY	12
List-2023-1308-959	FAST	List-2023-1308-752	RUN	4
List-2023-1308-959	FAST	List-2023-1308-958	IMMEDIATELY	7
List-2023-1308-959	FAST	List-2023-1308-960	SLOW	4
List-2023-1308-959	FAST	List-2023-1308-962	HURRY	20
List-2023-1308-959	FAST	List-2023-1308-973	SOON	5
List-2023-1308-960	SLOW	List-2023-1308-1148	WHISPER	4
List-2023-1308-960	SLOW	List-2023-1308-963	BE LATE	12
List-2023-1308-961	SILENCE	List-2023-1308-1148	WHISPER	5
List-2023-1308-961	SILENCE	List-2023-1308-1158	BE SILENT	9
List-2023-1308-961	SILENCE	List-2023-1308-1219	PEACE	9
List-2023-1308-961	SILENCE	List-2023-1308-22	CALM (OF SEA)	4
List-2023-1308-964	BEGIN OR START	List-2023-1308-426	SINK (DESCEND)	4
List-2023-1308-966	END (OF TIME)	List-2023-1308-871	END (OF SPACE)	6
List-2023-1308-966	END (OF TIME)	List-2023-1308-945	LAST (FINAL)	5
List-2023-1308-966	END (OF TIME)	List-2023-1308-967	FINISH	7
List-2023-1308-966	END (OF TIME)	List-2023-1308-968	CEASE	4
List-2023-1308-967	FINISH	List-2023-1308-810	DESTROY	5
List-2023-1308-967	FINISH	List-2023-1308-871	END (OF SPACE)	6
List-2023-1308-967	FINISH	List-2023-1308-966	END (OF TIME)	4
List-2023-1308-968	CEASE	List-2023-1308-400	REST	4
List-2023-1308-968	CEASE	List-2023-1308-967	FINISH	4
List-2023-1308-973	SOON	List-2023-1308-958	IMMEDIATELY	9
List-2023-1308-973	SOON	List-2023-1308-962	HURRY	5
List-2023-1308-974	FOR A LONG TIME	List-2023-1308-965	LAST (ENDURE)	6
List-2023-1308-974	FOR A LONG TIME	List-2023-1308-973	SOON	5
List-2023-1308-976	AGAIN	List-2023-1308-1162	ANSWER	4
List-2023-1308-976	AGAIN	List-2023-1308-758	COME BACK	5
List-2023-1308-976	AGAIN	List-2023-1308-807	GIVE BACK	8
List-2023-1308-976	AGAIN	List-2023-1308-935	MORE	5
List-2023-1308-977	DAY (NOT NIGHT)	List-2023-1308-1002	SUMMER	4
List-2023-1308-977	DAY (NOT NIGHT)	List-2023-1308-1044	COLD	4
List-2023-1308-977	DAY (NOT NIGHT)	List-2023-1308-1140	WHEN	4
List-2023-1308-977	DAY (NOT NIGHT)	List-2023-1308-1302	LUNCH	6
List-2023-1308-977	DAY (NOT NIGHT)	List-2023-1308-367	BE ALIVE OR LIFE	4
List-2023-1308-977	DAY (NOT NIGHT)	List-2023-1308-445	DINNER (SUPPER)	4
List-2023-1308-977	DAY (NOT NIGHT)	List-2023-1308-47	SUN	8
List-2023-1308-977	DAY (NOT NIGHT)	List-2023-1308-52	BOLT (OF LIGHTNING)	4
List-2023-1308-977	DAY (NOT NIGHT)	List-2023-1308-63	WEATHER	4
List-2023-1308-977	DAY (NOT NIGHT)	List-2023-1308-843	LATE	6
List-2023-1308-977	DAY (NOT NIGHT)	List-2023-1308-878	EAST	12
List-2023-1308-977	DAY (NOT NIGHT)	List-2023-1308-879	WEST	10
List-2023-1308-977	DAY (NOT NIGHT)	List-2023-1308-956	EARLY	4
List-2023-1308-977	DAY (NOT NIGHT)	List-2023-1308-970	ALWAYS	5
List-2023-1308-977	DAY (NOT NIGHT)	List-2023-1308-972	SOMETIMES	4
List-2023-1308-977	DAY (NOT NIGHT)	List-2023-1308-979	DAWN	11
List-2023-1308-977	DAY (NOT NIGHT)	List-2023-1308-981	MIDDAY	22
List-2023-1308-977	DAY (NOT NIGHT)	List-2023-1308-982	AFTERNOON	13
List-2023-1308-977	DAY (NOT NIGHT)	List-2023-1308-983	EVENING	6
List-2023-1308-977	DAY (NOT NIGHT)	List-2023-1308-984	TODAY	23
List-2023-1308-977	DAY (NOT NIGHT)	List-2023-1308-985	TOMORROW	8
List-2023-1308-977	DAY (NOT NIGHT)	List-2023-1308-986	DAY AFTER TOMORROW	12
List-2023-1308-977	DAY (NOT NIGHT)	List-2023-1308-987	YESTERDAY	11
List-2023-1308-977	DAY (NOT NIGHT)	List-2023-1308-989	DAY BEFORE YESTERDAY	12
List-2023-1308-977	DAY (NOT NIGHT)	List-2023-1308-991	CLOCK	7
List-2023-1308-977	DAY (NOT NIGHT)	List-2023-1308-992	WEEK	7
List-2023-1308-977	DAY (NOT NIGHT)	List-2023-1308-993	SUNDAY	17
List-2023-1308-977	DAY (NOT NIGHT)	List-2023-1308-994	MONDAY	10
List-2023-1308-977	DAY (NOT NIGHT)	List-2023-1308-995	TUESDAY	8
List-2023-1308-977	DAY (NOT NIGHT)	List-2023-1308-996	WEDNESDAY	8
List-2023-1308-977	DAY (NOT NIGHT)	List-2023-1308-997	THURSDAY	9
List-2023-1308-977	DAY (NOT NIGHT)	List-2023-1308-998	FRIDAY	8
List-2023-1308-977	DAY (NOT NIGHT)	List-2023-1308-999	SATURDAY	10
List-2023-1308-978	NIGHT	List-2023-1308-445	DINNER (SUPPER)	11
List-2023-1308-978	NIGHT	List-2023-1308-48	MOON	5
List-2023-1308-978	NIGHT	List-2023-1308-979	DAWN	5
List-2023-1308-978	NIGHT	List-2023-1308-980	MORNING	8
List-2023-1308-978	NIGHT	List-2023-1308-982	AFTERNOON	4
List-2023-1308-978	NIGHT	List-2023-1308-983	EVENING	10
List-2023-1308-978	NIGHT	List-2023-1308-985	TOMORROW	6
List-2023-1308-978	NIGHT	List-2023-1308-986	DAY AFTER TOMORROW	4
List-2023-1308-978	NIGHT	List-2023-1308-987	YESTERDAY	4
List-2023-1308-978	NIGHT	List-2023-1308-989	DAY BEFORE YESTERDAY	4
List-2023-1308-979	DAWN	List-2023-1308-444	BREAKFAST	4
List-2023-1308-979	DAWN	List-2023-1308-980	MORNING	4
List-2023-1308-980	MORNING	List-2023-1308-444	BREAKFAST	14
List-2023-1308-980	MORNING	List-2023-1308-956	EARLY	10
List-2023-1308-980	MORNING	List-2023-1308-979	DAWN	9
List-2023-1308-980	MORNING	List-2023-1308-985	TOMORROW	4
List-2023-1308-981	MIDDAY	List-2023-1308-1302	LUNCH	12
List-2023-1308-981	MIDDAY	List-2023-1308-445	DINNER (SUPPER)	5
List-2023-1308-981	MIDDAY	List-2023-1308-982	AFTERNOON	8
List-2023-1308-982	AFTERNOON	List-2023-1308-445	DINNER (SUPPER)	7
List-2023-1308-982	AFTERNOON	List-2023-1308-983	EVENING	6
List-2023-1308-983	EVENING	List-2023-1308-445	DINNER (SUPPER)	10
List-2023-1308-983	EVENING	List-2023-1308-982	AFTERNOON	6
List-2023-1308-984	TODAY	List-2023-1308-958	IMMEDIATELY	6
List-2023-1308-985	TOMORROW	List-2023-1308-956	EARLY	4
List-2023-1308-985	TOMORROW	List-2023-1308-980	MORNING	5
List-2023-1308-985	TOMORROW	List-2023-1308-986	DAY AFTER TOMORROW	27
List-2023-1308-987	YESTERDAY	List-2023-1308-989	DAY BEFORE YESTERDAY	30
List-2023-1308-988	YEAR	List-2023-1308-1002	SUMMER	5
List-2023-1308-988	YEAR	List-2023-1308-1004	SEASON	8
List-2023-1308-988	YEAR	List-2023-1308-53	THUNDER	4
List-2023-1308-988	YEAR	List-2023-1308-952	AGE	15
List-2023-1308-988	YEAR	List-2023-1308-979	DAWN	4
List-2023-1308-988	YEAR	List-2023-1308-989	DAY BEFORE YESTERDAY	4
List-2023-1308-990	HOUR	List-2023-1308-1140	WHEN	6
List-2023-1308-990	HOUR	List-2023-1308-957	NOW	4
List-2023-1308-990	HOUR	List-2023-1308-958	IMMEDIATELY	5
List-2023-1308-990	HOUR	List-2023-1308-972	SOMETIMES	6
List-2023-1308-990	HOUR	List-2023-1308-973	SOON	5
List-2023-1308-990	HOUR	List-2023-1308-981	MIDDAY	4
List-2023-1308-990	HOUR	List-2023-1308-991	CLOCK	5
List-2023-1308-991	CLOCK	List-2023-1308-981	MIDDAY	5
List-2023-1308-991	CLOCK	List-2023-1308-990	HOUR	6
List-2023-1308-992	WEEK	List-2023-1308-993	SUNDAY	11
List-2023-1308-992	WEEK	List-2023-1308-994	MONDAY	9
List-2023-1308-992	WEEK	List-2023-1308-995	TUESDAY	7
List-2023-1308-992	WEEK	List-2023-1308-996	WEDNESDAY	9
List-2023-1308-992	WEEK	List-2023-1308-997	THURSDAY	8
List-2023-1308-992	WEEK	List-2023-1308-998	FRIDAY	9
List-2023-1308-992	WEEK	List-2023-1308-999	SATURDAY	9
List-2023-1308-1002	SUMMER	List-2023-1308-1001	SPRINGTIME	5
List-2023-1308-1004	SEASON	List-2023-1308-1000	WINTER	10
List-2023-1308-1004	SEASON	List-2023-1308-1001	SPRINGTIME	6
List-2023-1308-1004	SEASON	List-2023-1308-1002	SUMMER	11
List-2023-1308-1004	SEASON	List-2023-1308-1003	AUTUMN	7
List-2023-1308-1004	SEASON	List-2023-1308-420	FAMINE	4
List-2023-1308-1005	SMELL (STINK)	List-2023-1308-1007	SMELL (PERCEIVE)	4
List-2023-1308-1005	SMELL (STINK)	List-2023-1308-1008	FRAGRANT	9
List-2023-1308-1005	SMELL (STINK)	List-2023-1308-1009	STINKING	7
List-2023-1308-1007	SMELL (PERCEIVE)	List-2023-1308-1006	SNIFF	10
List-2023-1308-1007	SMELL (PERCEIVE)	List-2023-1308-1008	FRAGRANT	5
List-2023-1308-1007	SMELL (PERCEIVE)	List-2023-1308-1009	STINKING	4
List-2023-1308-1008	FRAGRANT	List-2023-1308-1005	SMELL (STINK)	5
List-2023-1308-1009	STINKING	List-2023-1308-1005	SMELL (STINK)	9
List-2023-1308-1009	STINKING	List-2023-1308-1008	FRAGRANT	6
List-2023-1308-1011	SWEET	List-2023-1308-1008	FRAGRANT	8
List-2023-1308-1011	SWEET	List-2023-1308-478	SUGAR	6
List-2023-1308-1011	SWEET	List-2023-1308-649	SUGAR CANE	8
List-2023-1308-1012	SALTY	List-2023-1308-1013	BRACKISH	12
List-2023-1308-1014	BITTER	List-2023-1308-1015	SOUR	5
List-2023-1308-1015	SOUR	List-2023-1308-485	ALCOHOL (FERMENTED DRINK)	6
List-2023-1308-1016	HEAR	List-2023-1308-1017	LISTEN	9
List-2023-1308-1016	HEAR	List-2023-1308-1100	UNDERSTAND	5
List-2023-1308-1016	HEAR	List-2023-1308-1149	MUMBLE	4
List-2023-1308-1016	HEAR	List-2023-1308-1153	SPEAK	5
List-2023-1308-1016	HEAR	List-2023-1308-1161	ASK (INQUIRE)	6
List-2023-1308-1016	HEAR	List-2023-1308-1163	OBEY	6
List-2023-1308-1017	LISTEN	List-2023-1308-1007	SMELL (PERCEIVE)	4
List-2023-1308-1017	LISTEN	List-2023-1308-1016	HEAR	4
List-2023-1308-1017	LISTEN	List-2023-1308-1161	ASK (INQUIRE)	5
List-2023-1308-1017	LISTEN	List-2023-1308-1163	OBEY	7
List-2023-1308-1018	SOUND OR NOISE	List-2023-1308-1145	VOICE	4
List-2023-1308-1018	SOUND OR NOISE	List-2023-1308-1151	SHRIEK	5
List-2023-1308-1018	SOUND OR NOISE	List-2023-1308-1152	HOWL	4
List-2023-1308-1018	SOUND OR NOISE	List-2023-1308-1153	SPEAK	4
List-2023-1308-1018	SOUND OR NOISE	List-2023-1308-1158	BE SILENT	4
List-2023-1308-1018	SOUND OR NOISE	List-2023-1308-1183	RATTLE	6
List-2023-1308-1018	SOUND OR NOISE	List-2023-1308-53	THUNDER	4
List-2023-1308-1018	SOUND OR NOISE	List-2023-1308-885	LOUD	14
List-2023-1308-1018	SOUND OR NOISE	List-2023-1308-961	SILENCE	11
List-2023-1308-1019	SEE	List-2023-1308-1006	SNIFF	4
List-2023-1308-1019	SEE	List-2023-1308-1007	SMELL (PERCEIVE)	5
List-2023-1308-1019	SEE	List-2023-1308-1010	TASTE (SOMETHING)	5
List-2023-1308-1019	SEE	List-2023-1308-1016	HEAR	4
List-2023-1308-1019	SEE	List-2023-1308-1020	LOOK	4
List-2023-1308-1019	SEE	List-2023-1308-1021	SHOW	13
List-2023-1308-1019	SEE	List-2023-1308-1034	FEEL	5
List-2023-1308-1019	SEE	List-2023-1308-1050	SURPRISED	5
List-2023-1308-1019	SEE	List-2023-1308-1068	HATE	8
List-2023-1308-1019	SEE	List-2023-1308-1093	BEAUTIFUL	5
List-2023-1308-1019	SEE	List-2023-1308-1110	READ	4
List-2023-1308-1019	SEE	List-2023-1308-1241	GUARD	4
List-2023-1308-1019	SEE	List-2023-1308-1258	WITNESS	7
List-2023-1308-1019	SEE	List-2023-1308-354	DREAM (SOMETHING)	10
List-2023-1308-1019	SEE	List-2023-1308-364	BE BORN	4
List-2023-1308-1019	SEE	List-2023-1308-372	SEEM	4
List-2023-1308-1019	SEE	List-2023-1308-407	BLIND	5
List-2023-1308-1019	SEE	List-2023-1308-813	FIND	6
List-2023-1308-1020	LOOK	List-2023-1308-1019	SEE	4
