SOURCE_ID	SOURCE_NAME	TARGET_ID	TARGET_NAME	FullFams
List-2023-1308-1002	SUMMER	List-2023-1308-988	YEAR	10
List-2023-1308-1003	AUTUMN	List-2023-1308-1002	SUMMER	3
List-2023-1308-1004	SEASON	List-2023-1308-63	WEATHER	4
List-2023-1308-1004	SEASON	List-2023-1308-951	TIME	11
List-2023-1308-1004	SEASON	List-2023-1308-952	AGE	3
List-2023-1308-1004	SEASON	List-2023-1308-977	DAY (NOT NIGHT)	4
List-2023-1308-1004	SEASON	List-2023-1308-988	YEAR	4
List-2023-1308-1004	SEASON	List-2023-1308-990	HOUR	3
List-2023-1308-1005	SMELL (STINK)	List-2023-1308-1006	SNIFF	12
List-2023-1308-1005	SMELL (STINK)	List-2023-1308-1007	SMELL (PERCEIVE)	14
List-2023-1308-1005	SMELL (STINK)	List-2023-1308-1008	FRAGRANT	4
List-2023-1308-1005	SMELL (STINK)	List-2023-1308-1009	STINKING	7
List-2023-1308-1005	SMELL (STINK)	List-2023-1308-1034	FEEL	3
List-2023-1308-1005	SMELL (STINK)	List-2023-1308-417	ROTTEN	3
List-2023-1308-1006	SNIFF	List-2023-1308-1005	SMELL (STINK)	12
List-2023-1308-1006	SNIFF	List-2023-1308-1007	SMELL (PERCEIVE)	20
List-2023-1308-1006	SNIFF	List-2023-1308-1009	STINKING	3
List-2023-1308-1006	SNIFF	List-2023-1308-1058	KISS	3
List-2023-1308-1007	SMELL (PERCEIVE)	List-2023-1308-1005	SMELL (STINK)	14
List-2023-1308-1007	SMELL (PERCEIVE)	List-2023-1308-1006	SNIFF	20
List-2023-1308-1007	SMELL (PERCEIVE)	List-2023-1308-1009	STINKING	3
List-2023-1308-1007	SMELL (PERCEIVE)	List-2023-1308-1010	TASTE (SOMETHING)	3
List-2023-1308-1007	SMELL (PERCEIVE)	List-2023-1308-1016	HEAR	4
List-2023-1308-1007	SMELL (PERCEIVE)	List-2023-1308-1034	FEEL	7
List-2023-1308-1007	SMELL (PERCEIVE)	List-2023-1308-1058	KISS	6
List-2023-1308-1008	FRAGRANT	List-2023-1308-1005	SMELL (STINK)	4
List-2023-1308-1008	FRAGRANT	List-2023-1308-1009	STINKING	4
List-2023-1308-1008	FRAGRANT	List-2023-1308-1011	SWEET	6
List-2023-1308-1009	STINKING	List-2023-1308-1005	SMELL (STINK)	7
List-2023-1308-1009	STINKING	List-2023-1308-1006	SNIFF	3
List-2023-1308-1009	STINKING	List-2023-1308-1007	SMELL (PERCEIVE)	3
List-2023-1308-1009	STINKING	List-2023-1308-1008	FRAGRANT	4
List-2023-1308-1009	STINKING	List-2023-1308-417	ROTTEN	12
List-2023-1308-1010	TASTE (SOMETHING)	List-2023-1308-1007	SMELL (PERCEIVE)	3
List-2023-1308-1010	TASTE (SOMETHING)	List-2023-1308-1016	HEAR	4
List-2023-1308-1010	TASTE (SOMETHING)	List-2023-1308-1034	FEEL	6
List-2023-1308-1010	TASTE (SOMETHING)	List-2023-1308-1104	IMITATE	3
List-2023-1308-1010	TASTE (SOMETHING)	List-2023-1308-1128	TRY	9
List-2023-1308-1010	TASTE (SOMETHING)	List-2023-1308-883	MEASURE	3
List-2023-1308-1011	SWEET	List-2023-1308-1008	FRAGRANT	6
List-2023-1308-1011	SWEET	List-2023-1308-1012	SALTY	4
List-2023-1308-1011	SWEET	List-2023-1308-477	HONEY	4
List-2023-1308-1011	SWEET	List-2023-1308-478	SUGAR	4
List-2023-1308-1012	SALTY	List-2023-1308-1011	SWEET	4
List-2023-1308-1012	SALTY	List-2023-1308-1013	BRACKISH	10
List-2023-1308-1012	SALTY	List-2023-1308-1014	BITTER	7
List-2023-1308-1012	SALTY	List-2023-1308-1015	SOUR	8
List-2023-1308-1012	SALTY	List-2023-1308-474	SALT	8
List-2023-1308-1013	BRACKISH	List-2023-1308-1012	SALTY	10
List-2023-1308-1013	BRACKISH	List-2023-1308-1014	BITTER	3
List-2023-1308-1014	BITTER	List-2023-1308-1012	SALTY	7
List-2023-1308-1014	BITTER	List-2023-1308-1013	BRACKISH	3
List-2023-1308-1014	BITTER	List-2023-1308-1015	SOUR	12
List-2023-1308-1014	BITTER	List-2023-1308-1127	DIFFICULT	3
List-2023-1308-1015	SOUR	List-2023-1308-1012	SALTY	8
List-2023-1308-1015	SOUR	List-2023-1308-1014	BITTER	12
List-2023-1308-1015	SOUR	List-2023-1308-642	CITRUS FRUIT	4
List-2023-1308-1016	HEAR	List-2023-1308-1007	SMELL (PERCEIVE)	4
List-2023-1308-1016	HEAR	List-2023-1308-1010	TASTE (SOMETHING)	4
List-2023-1308-1016	HEAR	List-2023-1308-1017	LISTEN	31
List-2023-1308-1016	HEAR	List-2023-1308-1034	FEEL	10
List-2023-1308-1016	HEAR	List-2023-1308-1080	BELIEVE	3
List-2023-1308-1016	HEAR	List-2023-1308-1100	UNDERSTAND	11
List-2023-1308-1016	HEAR	List-2023-1308-1163	OBEY	12
List-2023-1308-1017	LISTEN	List-2023-1308-1016	HEAR	31
List-2023-1308-1017	LISTEN	List-2023-1308-1034	FEEL	3
List-2023-1308-1017	LISTEN	List-2023-1308-1080	BELIEVE	3
List-2023-1308-1017	LISTEN	List-2023-1308-1100	UNDERSTAND	7
List-2023-1308-1017	LISTEN	List-2023-1308-1163	OBEY	18
List-2023-1308-1018	SOUND OR NOISE	List-2023-1308-1145	VOICE	14
List-2023-1308-1018	SOUND OR NOISE	List-2023-1308-1159	WORD	6
List-2023-1308-1018	SOUND OR NOISE	List-2023-1308-293	LANGUAGE	4
List-2023-1308-1018	SOUND OR NOISE	List-2023-1308-885	LOUD	4
List-2023-1308-1019	SEE	List-2023-1308-1020	LOOK	18
List-2023-1308-1019	SEE	List-2023-1308-1099	THINK (BELIEVE)	4
List-2023-1308-1019	SEE	List-2023-1308-1100	UNDERSTAND	3
List-2023-1308-1019	SEE	List-2023-1308-1101	KNOW (SOMETHING)	7
List-2023-1308-1019	SEE	List-2023-1308-1215	MEET	13
List-2023-1308-1019	SEE	List-2023-1308-372	SEEM	3
List-2023-1308-1019	SEE	List-2023-1308-765	GET	5
List-2023-1308-1019	SEE	List-2023-1308-813	FIND	17
List-2023-1308-1020	LOOK	List-2023-1308-1019	SEE	18
List-2023-1308-1020	LOOK	List-2023-1308-808	PRESERVE	5
List-2023-1308-1020	LOOK	List-2023-1308-812	LOOK FOR	4
List-2023-1308-1020	LOOK	List-2023-1308-813	FIND	3
List-2023-1308-1021	SHOW	List-2023-1308-1111	TEACH	5
List-2023-1308-1021	SHOW	List-2023-1308-1120	EXPLAIN	3
List-2023-1308-1021	SHOW	List-2023-1308-1173	ANNOUNCE	4
List-2023-1308-1021	SHOW	List-2023-1308-372	SEEM	4
List-2023-1308-1022	BRIGHT	List-2023-1308-1023	LIGHT (COLOR)	9
List-2023-1308-1022	BRIGHT	List-2023-1308-1026	WHITE	3
List-2023-1308-1022	BRIGHT	List-2023-1308-1045	CLEAN	4
List-2023-1308-1022	BRIGHT	List-2023-1308-1046	CLEAR	6
List-2023-1308-1022	BRIGHT	List-2023-1308-57	LIGHT (RADIATION)	13
List-2023-1308-1022	BRIGHT	List-2023-1308-684	SHINE	13
List-2023-1308-1022	BRIGHT	List-2023-1308-885	LOUD	3
List-2023-1308-1022	BRIGHT	List-2023-1308-979	DAWN	3
List-2023-1308-1023	LIGHT (COLOR)	List-2023-1308-1022	BRIGHT	9
List-2023-1308-1023	LIGHT (COLOR)	List-2023-1308-1026	WHITE	16
List-2023-1308-1023	LIGHT (COLOR)	List-2023-1308-1031	YELLOW	3
List-2023-1308-1023	LIGHT (COLOR)	List-2023-1308-1045	CLEAN	5
List-2023-1308-1023	LIGHT (COLOR)	List-2023-1308-1046	CLEAR	11
List-2023-1308-1023	LIGHT (COLOR)	List-2023-1308-57	LIGHT (RADIATION)	10
List-2023-1308-1024	COLOR	List-2023-1308-272	FACE	3
List-2023-1308-1024	COLOR	List-2023-1308-509	DYE	3
List-2023-1308-1024	COLOR	List-2023-1308-510	PAINT (PIGMENTS)	8
List-2023-1308-1025	DARK	List-2023-1308-1027	BLACK	22
List-2023-1308-1025	DARK	List-2023-1308-1029	BLUE	3
List-2023-1308-1025	DARK	List-2023-1308-1047	DIRTY	5
List-2023-1308-1025	DARK	List-2023-1308-1117	OBSCURE	6
List-2023-1308-1025	DARK	List-2023-1308-58	DARKNESS	12
List-2023-1308-1025	DARK	List-2023-1308-895	DEEP	3
List-2023-1308-1025	DARK	List-2023-1308-978	NIGHT	3
List-2023-1308-1026	WHITE	List-2023-1308-1022	BRIGHT	3
List-2023-1308-1026	WHITE	List-2023-1308-1023	LIGHT (COLOR)	16
List-2023-1308-1026	WHITE	List-2023-1308-1045	CLEAN	4
List-2023-1308-1027	BLACK	List-2023-1308-1025	DARK	22
List-2023-1308-1027	BLACK	List-2023-1308-1029	BLUE	3
List-2023-1308-1027	BLACK	List-2023-1308-1047	DIRTY	8
List-2023-1308-1027	BLACK	List-2023-1308-58	DARKNESS	4
List-2023-1308-1028	RED	List-2023-1308-1031	YELLOW	6
List-2023-1308-1028	RED	List-2023-1308-259	BLOOD	3
List-2023-1308-1028	RED	List-2023-1308-415	RIPE	4
List-2023-1308-1028	RED	List-2023-1308-70	FIRE	4
List-2023-1308-1029	BLUE	List-2023-1308-1025	DARK	3
List-2023-1308-1029	BLUE	List-2023-1308-1027	BLACK	3
List-2023-1308-1029	BLUE	List-2023-1308-1030	GREEN	29
List-2023-1308-1029	BLUE	List-2023-1308-1031	YELLOW	3
List-2023-1308-1029	BLUE	List-2023-1308-387	BRUISE	3
List-2023-1308-1029	BLUE	List-2023-1308-416	UNRIPE	8
List-2023-1308-1030	GREEN	List-2023-1308-1029	BLUE	29
List-2023-1308-1030	GREEN	List-2023-1308-1031	YELLOW	8
List-2023-1308-1030	GREEN	List-2023-1308-414	RAW	7
List-2023-1308-1030	GREEN	List-2023-1308-416	UNRIPE	19
List-2023-1308-1031	YELLOW	List-2023-1308-1023	LIGHT (COLOR)	3
List-2023-1308-1031	YELLOW	List-2023-1308-1028	RED	6
List-2023-1308-1031	YELLOW	List-2023-1308-1029	BLUE	3
List-2023-1308-1031	YELLOW	List-2023-1308-1030	GREEN	8
List-2023-1308-1031	YELLOW	List-2023-1308-415	RIPE	4
List-2023-1308-1032	TOUCH	List-2023-1308-1034	FEEL	11
List-2023-1308-1032	TOUCH	List-2023-1308-1128	TRY	3
List-2023-1308-1032	TOUCH	List-2023-1308-1215	MEET	3
List-2023-1308-1032	TOUCH	List-2023-1308-369	CATCH	5
List-2023-1308-1032	TOUCH	List-2023-1308-371	HOLD	3
List-2023-1308-1032	TOUCH	List-2023-1308-741	BLOW (OF WIND)	3
List-2023-1308-1033	PINCH	List-2023-1308-370	SEIZE	3
List-2023-1308-1033	PINCH	List-2023-1308-675	TEAR (SHRED)	4
List-2023-1308-1033	PINCH	List-2023-1308-677	RUB	3
List-2023-1308-1033	PINCH	List-2023-1308-685	PRESS	4
List-2023-1308-1033	PINCH	List-2023-1308-687	SQUEEZE	6
List-2023-1308-1034	FEEL	List-2023-1308-1005	SMELL (STINK)	3
List-2023-1308-1034	FEEL	List-2023-1308-1007	SMELL (PERCEIVE)	7
List-2023-1308-1034	FEEL	List-2023-1308-1010	TASTE (SOMETHING)	6
List-2023-1308-1034	FEEL	List-2023-1308-1016	HEAR	10
List-2023-1308-1034	FEEL	List-2023-1308-1017	LISTEN	3
List-2023-1308-1034	FEEL	List-2023-1308-1032	TOUCH	11
List-2023-1308-1034	FEEL	List-2023-1308-1080	BELIEVE	3
List-2023-1308-1034	FEEL	List-2023-1308-1099	THINK (BELIEVE)	3
List-2023-1308-1034	FEEL	List-2023-1308-1100	UNDERSTAND	5
List-2023-1308-1034	FEEL	List-2023-1308-1101	KNOW (SOMETHING)	6
List-2023-1308-1034	FEEL	List-2023-1308-1103	GUESS	3
List-2023-1308-1034	FEEL	List-2023-1308-1128	TRY	5
List-2023-1308-1035	HARD	List-2023-1308-1037	ROUGH	4
List-2023-1308-1035	HARD	List-2023-1308-1127	DIFFICULT	8
List-2023-1308-1035	HARD	List-2023-1308-379	MIGHTY OR POWERFUL OR STRONG	14
List-2023-1308-1035	HARD	List-2023-1308-820	STINGY	4
List-2023-1308-1035	HARD	List-2023-1308-885	LOUD	5
List-2023-1308-1036	SOFT	List-2023-1308-1126	EASY	4
List-2023-1308-1036	SOFT	List-2023-1308-380	WEAK	8
List-2023-1308-1036	SOFT	List-2023-1308-899	SMOOTH	11
List-2023-1308-1036	SOFT	List-2023-1308-954	YOUNG	4
List-2023-1308-1037	ROUGH	List-2023-1308-1035	HARD	4
List-2023-1308-1037	ROUGH	List-2023-1308-873	SHARP	4
List-2023-1308-1038	HEAVY	List-2023-1308-1127	DIFFICULT	5
List-2023-1308-1038	HEAVY	List-2023-1308-365	PREGNANT	5
List-2023-1308-1038	HEAVY	List-2023-1308-680	WEIGH	3
List-2023-1308-1038	HEAVY	List-2023-1308-837	EXPENSIVE	3
List-2023-1308-1039	LIGHT (WEIGHT)	List-2023-1308-1126	EASY	6
List-2023-1308-1039	LIGHT (WEIGHT)	List-2023-1308-330	LUNG	3
List-2023-1308-1039	LIGHT (WEIGHT)	List-2023-1308-959	FAST	6
List-2023-1308-1040	WET	List-2023-1308-18	WATER	4
List-2023-1308-1040	WET	List-2023-1308-414	RAW	4
List-2023-1308-1042	HOT	List-2023-1308-1043	WARM	14
List-2023-1308-1042	HOT	List-2023-1308-383	FEVER	11
List-2023-1308-1042	HOT	List-2023-1308-76	BURN (SOMETHING)	4
List-2023-1308-1042	HOT	List-2023-1308-77	BURNING	3
List-2023-1308-1043	WARM	List-2023-1308-1042	HOT	14
List-2023-1308-1044	COLD	List-2023-1308-1000	WINTER	4
List-2023-1308-1044	COLD	List-2023-1308-385	COMMON COLD (DISEASE)	6
List-2023-1308-1045	CLEAN	List-2023-1308-1022	BRIGHT	4
List-2023-1308-1045	CLEAN	List-2023-1308-1023	LIGHT (COLOR)	5
List-2023-1308-1045	CLEAN	List-2023-1308-1026	WHITE	4
List-2023-1308-1045	CLEAN	List-2023-1308-1046	CLEAR	7
List-2023-1308-1045	CLEAN	List-2023-1308-1085	GOOD	4
List-2023-1308-1045	CLEAN	List-2023-1308-1093	BEAUTIFUL	6
List-2023-1308-1045	CLEAN	List-2023-1308-1283	HOLY	4
List-2023-1308-1046	CLEAR	List-2023-1308-1022	BRIGHT	6
List-2023-1308-1046	CLEAR	List-2023-1308-1023	LIGHT (COLOR)	11
List-2023-1308-1046	CLEAR	List-2023-1308-1045	CLEAN	7
List-2023-1308-1046	CLEAR	List-2023-1308-1100	UNDERSTAND	3
List-2023-1308-1046	CLEAR	List-2023-1308-1101	KNOW (SOMETHING)	3
List-2023-1308-1046	CLEAR	List-2023-1308-57	LIGHT (RADIATION)	5
List-2023-1308-1047	DIRTY	List-2023-1308-1025	DARK	5
List-2023-1308-1047	DIRTY	List-2023-1308-1027	BLACK	8
List-2023-1308-1047	DIRTY	List-2023-1308-1086	BAD	4
List-2023-1308-1047	DIRTY	List-2023-1308-1094	UGLY	8
List-2023-1308-1047	DIRTY	List-2023-1308-5	MUD	4
List-2023-1308-1049	SOUL	List-2023-1308-1097	MIND	9
List-2023-1308-1049	SOUL	List-2023-1308-1289	DEMON	7
List-2023-1308-1049	SOUL	List-2023-1308-1292	ELF OR FAIRY	3
List-2023-1308-1049	SOUL	List-2023-1308-1293	GHOST	18
List-2023-1308-1049	SOUL	List-2023-1308-329	HEART	8
List-2023-1308-1049	SOUL	List-2023-1308-341	BREATH OR BREATHE	5
List-2023-1308-1049	SOUL	List-2023-1308-367	BE ALIVE OR LIFE	4
List-2023-1308-1049	SOUL	List-2023-1308-59	SHADE	7
List-2023-1308-1050	SURPRISED	List-2023-1308-1075	FEAR (FRIGHT)	5
List-2023-1308-1051	GOOD LUCK	List-2023-1308-1052	BAD LUCK	3
List-2023-1308-1052	BAD LUCK	List-2023-1308-1051	GOOD LUCK	3
List-2023-1308-1052	BAD LUCK	List-2023-1308-1061	GRIEF	3
List-2023-1308-1052	BAD LUCK	List-2023-1308-1235	DEFEAT	3
List-2023-1308-1052	BAD LUCK	List-2023-1308-1294	OMEN	3
List-2023-1308-1053	HAPPY	List-2023-1308-1085	GOOD	3
List-2023-1308-1053	HAPPY	List-2023-1308-379	MIGHTY OR POWERFUL OR STRONG	3
List-2023-1308-1054	LAUGH	List-2023-1308-1055	SMILE	18
List-2023-1308-1055	SMILE	List-2023-1308-1054	LAUGH	18
List-2023-1308-1056	PLAY	List-2023-1308-749	DANCE	5
List-2023-1308-1057	LOVE	List-2023-1308-1064	PITY	5
List-2023-1308-1057	LOVE	List-2023-1308-1077	WANT	15
List-2023-1308-1057	LOVE	List-2023-1308-1125	NEED (NOUN)	3
List-2023-1308-1057	LOVE	List-2023-1308-812	LOOK FOR	3
List-2023-1308-1058	KISS	List-2023-1308-1006	SNIFF	3
List-2023-1308-1058	KISS	List-2023-1308-1007	SMELL (PERCEIVE)	6
List-2023-1308-1058	KISS	List-2023-1308-1059	EMBRACE	3
List-2023-1308-1058	KISS	List-2023-1308-418	DRINK	3
List-2023-1308-1058	KISS	List-2023-1308-422	SUCK	8
List-2023-1308-1059	EMBRACE	List-2023-1308-1058	KISS	3
List-2023-1308-1060	PAIN	List-2023-1308-1061	GRIEF	6
List-2023-1308-1060	PAIN	List-2023-1308-1062	ANXIETY	4
List-2023-1308-1060	PAIN	List-2023-1308-382	SICK	14
List-2023-1308-1060	PAIN	List-2023-1308-386	WOUND	10
List-2023-1308-1060	PAIN	List-2023-1308-387	BRUISE	3
List-2023-1308-1060	PAIN	List-2023-1308-811	DAMAGE OR INJURE	4
List-2023-1308-1061	GRIEF	List-2023-1308-1052	BAD LUCK	3
List-2023-1308-1061	GRIEF	List-2023-1308-1060	PAIN	6
List-2023-1308-1061	GRIEF	List-2023-1308-1062	ANXIETY	6
List-2023-1308-1061	GRIEF	List-2023-1308-1063	REGRET	7
List-2023-1308-1061	GRIEF	List-2023-1308-1064	PITY	3
List-2023-1308-1062	ANXIETY	List-2023-1308-1060	PAIN	4
List-2023-1308-1062	ANXIETY	List-2023-1308-1061	GRIEF	6
List-2023-1308-1062	ANXIETY	List-2023-1308-1075	FEAR (FRIGHT)	3
List-2023-1308-1062	ANXIETY	List-2023-1308-1099	THINK (BELIEVE)	4
List-2023-1308-1063	REGRET	List-2023-1308-1061	GRIEF	7
List-2023-1308-1063	REGRET	List-2023-1308-1064	PITY	4
List-2023-1308-1063	REGRET	List-2023-1308-1065	CRY	3
List-2023-1308-1064	PITY	List-2023-1308-1057	LOVE	5
List-2023-1308-1064	PITY	List-2023-1308-1061	GRIEF	3
List-2023-1308-1064	PITY	List-2023-1308-1063	REGRET	4
List-2023-1308-1065	CRY	List-2023-1308-1063	REGRET	3
List-2023-1308-1065	CRY	List-2023-1308-1067	GROAN	5
List-2023-1308-1065	CRY	List-2023-1308-1152	HOWL	8
List-2023-1308-1067	GROAN	List-2023-1308-1065	CRY	5
List-2023-1308-1067	GROAN	List-2023-1308-1151	SHRIEK	6
List-2023-1308-1067	GROAN	List-2023-1308-1152	HOWL	6
List-2023-1308-1068	HATE	List-2023-1308-1069	ANGER	4
List-2023-1308-1068	HATE	List-2023-1308-1070	ENVY	4
List-2023-1308-1069	ANGER	List-2023-1308-1068	HATE	4
List-2023-1308-1069	ANGER	List-2023-1308-1070	ENVY	4
List-2023-1308-1069	ANGER	List-2023-1308-1086	BAD	4
List-2023-1308-1069	ANGER	List-2023-1308-1213	QUARREL	4
List-2023-1308-1070	ENVY	List-2023-1308-1068	HATE	4
List-2023-1308-1070	ENVY	List-2023-1308-1069	ANGER	4
List-2023-1308-1072	PROUD	List-2023-1308-1175	BOAST	7
List-2023-1308-1073	DARE	List-2023-1308-1074	BRAVE	8
List-2023-1308-1073	DARE	List-2023-1308-1128	TRY	3
List-2023-1308-1074	BRAVE	List-2023-1308-1073	DARE	8
List-2023-1308-1074	BRAVE	List-2023-1308-379	MIGHTY OR POWERFUL OR STRONG	6
List-2023-1308-1074	BRAVE	List-2023-1308-86	MALE (OF PERSON)	3
List-2023-1308-1074	BRAVE	List-2023-1308-87	MALE (OF ANIMAL)	3
List-2023-1308-1075	FEAR (FRIGHT)	List-2023-1308-1050	SURPRISED	5
List-2023-1308-1075	FEAR (FRIGHT)	List-2023-1308-1062	ANXIETY	3
List-2023-1308-1075	FEAR (FRIGHT)	List-2023-1308-1076	DANGER	6
List-2023-1308-1076	DANGER	List-2023-1308-1075	FEAR (FRIGHT)	6
List-2023-1308-1077	WANT	List-2023-1308-1057	LOVE	15
List-2023-1308-1077	WANT	List-2023-1308-1079	HOPE	5
List-2023-1308-1077	WANT	List-2023-1308-1121	INTENTION	5
List-2023-1308-1077	WANT	List-2023-1308-1125	NEED (NOUN)	9
List-2023-1308-1078	CHOOSE	List-2023-1308-769	TAKE	6
List-2023-1308-1078	CHOOSE	List-2023-1308-858	GATHER	3
List-2023-1308-1078	CHOOSE	List-2023-1308-860	PICK UP	6
List-2023-1308-1079	HOPE	List-2023-1308-1077	WANT	5
List-2023-1308-1079	HOPE	List-2023-1308-1080	BELIEVE	5
List-2023-1308-1079	HOPE	List-2023-1308-1098	THINK (REFLECT)	4
List-2023-1308-1080	BELIEVE	List-2023-1308-1016	HEAR	3
List-2023-1308-1080	BELIEVE	List-2023-1308-1017	LISTEN	3
List-2023-1308-1080	BELIEVE	List-2023-1308-1034	FEEL	3
List-2023-1308-1080	BELIEVE	List-2023-1308-1079	HOPE	5
List-2023-1308-1080	BELIEVE	List-2023-1308-1098	THINK (REFLECT)	3
List-2023-1308-1080	BELIEVE	List-2023-1308-1099	THINK (BELIEVE)	7
List-2023-1308-1080	BELIEVE	List-2023-1308-1100	UNDERSTAND	3
List-2023-1308-1080	BELIEVE	List-2023-1308-1101	KNOW (SOMETHING)	4
List-2023-1308-1080	BELIEVE	List-2023-1308-1163	OBEY	8
List-2023-1308-1080	BELIEVE	List-2023-1308-1280	WORSHIP	3
List-2023-1308-1081	FAITHFUL	List-2023-1308-1119	CERTAIN	5
List-2023-1308-1081	FAITHFUL	List-2023-1308-898	STRAIGHT	5
List-2023-1308-1081	FAITHFUL	List-2023-1308-900	TRUE	6
List-2023-1308-1081	FAITHFUL	List-2023-1308-901	CORRECT (RIGHT)	4
List-2023-1308-1082	LIE (MISLEAD)	List-2023-1308-1083	DECEIT	11
List-2023-1308-1082	LIE (MISLEAD)	List-2023-1308-1273	PERJURY	8
List-2023-1308-1083	DECEIT	List-2023-1308-1082	LIE (MISLEAD)	11
List-2023-1308-1083	DECEIT	List-2023-1308-1087	WRONG	3
List-2023-1308-1083	DECEIT	List-2023-1308-1273	PERJURY	5
List-2023-1308-1083	DECEIT	List-2023-1308-806	BETRAY	5
List-2023-1308-1084	FORGIVE	List-2023-1308-1202	ALLOW OR PERMIT	3
List-2023-1308-1084	FORGIVE	List-2023-1308-1264	ACQUIT	4
List-2023-1308-1085	GOOD	List-2023-1308-1045	CLEAN	4
List-2023-1308-1085	GOOD	List-2023-1308-1053	HAPPY	3
List-2023-1308-1085	GOOD	List-2023-1308-1093	BEAUTIFUL	18
List-2023-1308-1085	GOOD	List-2023-1308-381	HEALTHY	9
List-2023-1308-1085	GOOD	List-2023-1308-395	CURE	3
List-2023-1308-1085	GOOD	List-2023-1308-900	TRUE	3
List-2023-1308-1085	GOOD	List-2023-1308-901	CORRECT (RIGHT)	14
List-2023-1308-1086	BAD	List-2023-1308-1047	DIRTY	4
List-2023-1308-1086	BAD	List-2023-1308-1069	ANGER	4
List-2023-1308-1086	BAD	List-2023-1308-1087	WRONG	12
List-2023-1308-1086	BAD	List-2023-1308-1094	UGLY	22
List-2023-1308-1086	BAD	List-2023-1308-1127	DIFFICULT	3
List-2023-1308-1086	BAD	List-2023-1308-1289	DEMON	4
List-2023-1308-1086	BAD	List-2023-1308-382	SICK	3
List-2023-1308-1086	BAD	List-2023-1308-417	ROTTEN	3
List-2023-1308-1086	BAD	List-2023-1308-811	DAMAGE OR INJURE	3
List-2023-1308-1087	WRONG	List-2023-1308-1083	DECEIT	3
List-2023-1308-1087	WRONG	List-2023-1308-1086	BAD	12
List-2023-1308-1087	WRONG	List-2023-1308-1089	FAULT	5
List-2023-1308-1087	WRONG	List-2023-1308-1090	MISTAKE	11
List-2023-1308-1087	WRONG	List-2023-1308-1250	MISS (A TARGET)	4
List-2023-1308-1087	WRONG	List-2023-1308-902	CROOKED	3
List-2023-1308-1088	GUILTY	List-2023-1308-1089	FAULT	5
List-2023-1308-1088	GUILTY	List-2023-1308-1257	DEFENDANT	3
List-2023-1308-1088	GUILTY	List-2023-1308-1263	CONVICT	3
List-2023-1308-1089	FAULT	List-2023-1308-1087	WRONG	5
List-2023-1308-1089	FAULT	List-2023-1308-1088	GUILTY	5
List-2023-1308-1089	FAULT	List-2023-1308-1090	MISTAKE	12
List-2023-1308-1089	FAULT	List-2023-1308-1091	BLAME	9
List-2023-1308-1089	FAULT	List-2023-1308-1122	CAUSE	3
List-2023-1308-1090	MISTAKE	List-2023-1308-1087	WRONG	11
List-2023-1308-1090	MISTAKE	List-2023-1308-1089	FAULT	12
List-2023-1308-1090	MISTAKE	List-2023-1308-1091	BLAME	3
List-2023-1308-1090	MISTAKE	List-2023-1308-1250	MISS (A TARGET)	7
List-2023-1308-1090	MISTAKE	List-2023-1308-902	CROOKED	3
List-2023-1308-1091	BLAME	List-2023-1308-1089	FAULT	9
List-2023-1308-1091	BLAME	List-2023-1308-1090	MISTAKE	3
List-2023-1308-1091	BLAME	List-2023-1308-1170	SCOLD	4
List-2023-1308-1091	BLAME	List-2023-1308-1261	ACCUSE	10
List-2023-1308-1091	BLAME	List-2023-1308-1262	CONDEMN	7
List-2023-1308-1091	BLAME	List-2023-1308-825	DEBT	3
List-2023-1308-1092	PRAISE	List-2023-1308-1175	BOAST	3
List-2023-1308-1092	PRAISE	List-2023-1308-1280	WORSHIP	3
List-2023-1308-1093	BEAUTIFUL	List-2023-1308-1045	CLEAN	6
List-2023-1308-1093	BEAUTIFUL	List-2023-1308-1085	GOOD	18
List-2023-1308-1094	UGLY	List-2023-1308-1047	DIRTY	8
List-2023-1308-1094	UGLY	List-2023-1308-1086	BAD	22
List-2023-1308-1095	CLEVER	List-2023-1308-1096	WISE	13
List-2023-1308-1095	CLEVER	List-2023-1308-1101	KNOW (SOMETHING)	4
List-2023-1308-1096	WISE	List-2023-1308-1095	CLEVER	13
List-2023-1308-1097	MIND	List-2023-1308-1049	SOUL	9
List-2023-1308-1097	MIND	List-2023-1308-1098	THINK (REFLECT)	9
List-2023-1308-1097	MIND	List-2023-1308-1105	IDEA	17
List-2023-1308-1097	MIND	List-2023-1308-1121	INTENTION	5
List-2023-1308-1097	MIND	List-2023-1308-267	HEAD	4
List-2023-1308-1097	MIND	List-2023-1308-271	BRAIN	8
List-2023-1308-1097	MIND	List-2023-1308-329	HEART	6
List-2023-1308-1098	THINK (REFLECT)	List-2023-1308-1079	HOPE	4
List-2023-1308-1098	THINK (REFLECT)	List-2023-1308-1080	BELIEVE	3
List-2023-1308-1098	THINK (REFLECT)	List-2023-1308-1097	MIND	9
List-2023-1308-1098	THINK (REFLECT)	List-2023-1308-1099	THINK (BELIEVE)	19
List-2023-1308-1098	THINK (REFLECT)	List-2023-1308-1103	GUESS	10
List-2023-1308-1098	THINK (REFLECT)	List-2023-1308-1105	IDEA	6
List-2023-1308-1098	THINK (REFLECT)	List-2023-1308-1115	REMEMBER	9
List-2023-1308-1098	THINK (REFLECT)	List-2023-1308-1124	SUSPECT	4
List-2023-1308-1098	THINK (REFLECT)	List-2023-1308-366	CONCEIVE	3
